작업담당부서,원본파일,NO.,전체NO.,기업명,특이사항,사업자등록번호,대표자명,설립일자,업종,상시종업원수,사업장 주소,총자산,,,자기자본,,,매출액,,,영업이익,,,당기순이익,,,자기자본 전액 잠식 여부,"바사등급, 최종등급 수준",특허건수,지원사업,1. 금융테스트베드 비용지원,,,,,,,2. D-테스트베드,,,,,,,3. 책임보험료,,,,,,,4. 핀테크보안,,,,,,,5. 금융클라우드,,,,,,,6. 핀테크 멘토링,,,,,,,7. 큐브(업무공간제공),,,,,,,8. 디지털 금융기술 내재화,,,,,,,9. 해외 진출 컨설팅,,,,,,,10. 해외진출 특화 프로그램(전시),,,,,,,11. 일자리 매칭지원,,,,,,,12. 핀테크 인턴십,,,,,,,13. 지방 핀테크기업 입주지원,,,,,,
디지털전략부,2022년 만족도,14,1298,Kanaal,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,32,1299,K-전세,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,6,1300,더벤처스,,,김철우,2014,K64209,5,"서울 성동구 광나루로 176, 5층 (성수동1가,밤부성수)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,26,1301,비사이드코리아,,,,2021,J58222,14,,"1,118",845,"1,220","1,102",837,"1,174",78,268,"1,112",-349,-516,17,-238,-266,337,X,E2,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,28,1302,스와퍼,,,임진규,2022,J63991,2,"대전광역시 유성구 궁동 대학로 99 (궁동,충남대학교)", - ,54,8, - ,-27,-181, - ,80,67, - ,-44,-149, - ,-39,-154,O,E9,.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,15,1303,신지현,,개인,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,20,1304,아이씨어스,,,,2016,J62021,.,"서울 관악구 봉천로 545, DK빌딩 4층 404호 서울창업센터 관악 (봉천동)",,,,,,,,,,,,,,,,.,.,.,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,24,1305,알파 알피에이,㈜알파알피에이,,이일규,2022,J58222,.,"경기도 하남시 창우동 검단산로 239 , 지하1층 28번(창우동)",33,218,236,-2,-92,-191,11,31,258,-29,-142,-173,-29,-122,-99,O,E9,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,8,1306,애드카우,폐업(2024.12.20.),,,2022,M71310,.,"서울 강남구 선릉로 818, 5층 104호 (청담동,위워크서울1호 유한회사 위워크디자이너 클럽)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,36,1307,추광재,,개인,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,22,1308,일상탈출구,폐업(2024.01.31.),,,,G47311,.,"서울 서초구 고무래로10길 28, 101동 603호 (반포동,대성유니드아파트)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,12,1309,전략본부,,,,2014,K66202,.,,,,,,,,,,,,,,,,,X,E2,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,7,1310,착송,폐업(2024.12.15.),,강희원,2022,K66199,.,부산 동구 중앙대로 319, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,4,1311,크리에이터스마켓,폐업(2024.01.07.),,김도연,2020,M71310,.,"경기도 성남시 분당구 대왕판교로645번길 12 , 8층 알17호 (삼평동)", - , - ,27, - , - ,19, - , - ,56, - , - ,-124, - , - ,-36,X,E5,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,5,1312,팀 올로컬,폐업(2023.04.10.),,김동규,2022,J58221,2,"서울특별시 마포구 마포대로 122 , 13층(공덕동)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,31,1313,파스칼랩 ,,,조혁제,2021,J63991,.,전라북도 전주시 덕진구 여의동2가 기린대로 886 미래기술혁신센터 301호, - , - ,8, - , - ,8, - , - , - , - , - ,-14, - , - ,-2,X,E6,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,25,1314,포렌던,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,27,1315,포인블랙,,,임지환,2016,J58222,1,강원특별자치도 춘천시 충혼길52번길 10 3층(온의동),"2,245","1,933","2,312","1,292",255,34,"1,013","1,092","2,459","-1,109","-1,132",-220,-855,"-1,037",-228,X,E5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,19,1316,프로젝트모름 ,,,유동윤,2022,J58219,1,"경기도 부천시 춘의동 부천로198번길 18 202동 1518호 (춘의동,춘의테크노파크II)", - ,164,284, - ,43,26, - ,31,15, - ,-18,-12, - ,-21,-17,X,E9,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2022년 만족도,35,1317,한국디지털페이먼츠,폐업(2025.07.03.),,최진규,2020,P85503,.,"서울특별시 강남구 역삼동 테헤란로38길 10 (역삼동,is빌딩)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,41,1318,SOLID,,,남영현,2004,G47859,1,"인천 서구  봉오재3로 103동 1302호 (가정동,루원호반베르디움더센트럴)",,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,11,1319,공간예술,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,7,1320,김종일,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,23,1321,넥스페이,,,,2017,J61291,7,"서울 강남구 언주로 639, 2층 (논현동,한솔빌딩)",980,"1,261","1,395",884,"1,138","1,257","2,573","2,804","2,887",367,230,92,373,254,119,X,E2,.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,39,1322,렛플,,,,2005,J63991,.,대구 중구 명덕로 227 (대봉동),,,,,,,,,,,,,,,,X,E3,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,36,1323,모도,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,3,1324,바이엇,,,김동규,2023,J58222,7,"서울특별시 영등포구 의사당대로 83 ,4,5,6,8,17,19층(여의도동)", - ,251,240, - ,-201,-314, - ,12,300, - ,-297,-206, - ,-251,-114,O,E9,.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,10,1325,박수진,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,16,1326,스타,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,42,1327,스페이스플래닝,,,,2022,J63991,2,,,,,,,,,,,,,,,,,X,E8,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,15,1328,신채윤,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,4,1329,아웃샤인,,,김수원,2020,M71531,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,14,1330,아이엔이에이아이,,,,2022,J58221,.,"경기 용인시 수지구 죽전로 152, 316호 (죽전동,글로컬산학협력관)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,22,1331,알파알피에이,중복(1308행),,이일규,2022,J58222,.,"경기도 하남시 창우동 검단산로 239 , 지하1층 28번(창우동)",,,,,,,,,,,,,,,,O,E9,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,13,1332,엠티티글로벌,,,중복기업,,,.,, - ,134,240, - ,24,27, - ,52,231, - ,3,12, - ,1,3,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,24,1333,옴니클로버,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,12,1334,와이에스메타,,,이용석,2021,J58222,.,"서울특별시 송파구 문정동 법원로 128 제12층 제비1220호(문정동,문정역SKV1)",136,112,261,21,-103,17,107,91,377,2,-205,37,1,-204,30,X,E7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,6,1335,위븐,,,김정환,2022,J63112,12,"세종특별자치시 조치원읍 세종로 2639 , 산학협력관(유동) 401호",,,,,,,,,,,,,,,,X,E7,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,21,1336,인스퍼트,,,,2023,J58222,.,, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,33,1337,임성철,,개인,,,,.,, - , - , - ,, - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,28,1338,전다은,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,20,1339,카보,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,34,1340,카투코리아,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,2,1341,피규어소프트,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,38,1342,피노랩,중복(1299행),,안성원,2021,J58222,.,"경기도 수원시 팔달구 중동 향교로 160 (중동,제일빌딩) 204호",,,,,,,,,,,,,,,,X,E6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2023년 만족도,5,1343,해바라기영어,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,14,1344,배은재,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,33,1345,이동천,,,,,,.,, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,39,1346,토리에듀핀,,,김도형,2023,J58222,6,"전북특별자치도 전주시 덕진구 오공로 33 (중동,) 5층", - , - ,377, - , - ,40, - , - ,394, - , - ,-13, - , - ,58,X,E7,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,26,1347,1시간마트,폐업(2024.12.10.),,김종철,2020,G47121,.,, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,3,1348,CANOPY,폐업(2023.08.04.),,이인후,2024,J58222,4,"서울특별시 강남구 테헤란로 217 2층(역삼동, 오렌지플래닛)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,13,1349,Cread_Ex,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,38,1350,"pvrgroup	",,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,11,1351,가족의꿈,,,,2022,L68222,.,, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,22,1352,"비사이드코리아	",,,,2021,J58222,14,,"1,118",845,"1,220","1,102",837,"1,174",78,268,"1,112",-349,-516,17,-283,-266,337,X,E2,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,21,1353,"에이아이컴퍼니	",,,,2018,J58222,.,"경기 용인시 처인구 백옥대로 1311, 3층 (유방동,포시즌)",,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,30,1354,여기다,,,박혜민,2022,J62021,1,인천광역시 서구 청라동 파랑로 495 (청라동) 제 9층 제1-912호,,,,,,,,,,,,,,,,X,E4,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,23,1355,"오씨티	",,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,7,1356,위드위,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,18,1357,인더닥터,,,,2022,J58221,.,"서울 강남구 삼성로 237, 2층 (대치동)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,40,1358,정리습관,,,정창은,2023,M71600,6,"경기도 성남시 분당구 성남대로331번길 8 ,20층 6호(정자동)", - , - ,110, - , - ,89, - , - ,342, - , - ,-158, - , - ,-148,X,E4,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,16,1359,젠토피아,젠토피아/베스트에이전시,,,,G47911,.,서울 은평구 갈현로27길 37 지하층 2호, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,19,1360,카딩,,,,2024,J58212,.,"경기 하남시 검단산로 239 창업혁신공간 동부권역 9호 (창우동,하남벤처센터)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,29,1361,컴퍼니에이,,,중복기업,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,15,1362,파인랩,,,남기영,2013,J58221,38,서울특별시 강남구 삼성로 546 2층(삼성동),,,,,,,,,,,,,,,,O,E8,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,6,1363,한국공급망데이터,,,,2024,J63111,.,"서울 강동구 올림픽로 752, 5층(천호동)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,4,1364,한국법률데이터,,,이종만,2022,J63111,22,"서울특별시 영등포구 의사당대로 83 4,5,6,8,17,19층 (여의도동, 오투타워 서울핀테크랩)", - ,73,145, - ,-22,-82, - ,303,544, - ,-104,-177, - ,-102,-90,O,E8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2024년 만족도,17,1365,한국정보통신진흥협회,,,장동현,1987,J58190,166,"서울 서초구 서초대로 350, 201호 (서초동, 서초동동아빌라트)","64,242","55,604","65,605","33,585","46,013","57,017","66,408","11,862","11,821","2,111",418,-44,"2,306",923,443,X,E2,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,172,1366,PAT,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,175,1367,누니,,,,,G47911,.,"인천 남동구 에코중앙로 163, 701동 1502호(논현동,한화에코메트로7단지)",,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,177,1368,비투피오토파트,,,,2024,G45219,.,, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,187,1369,샐리,,,,2021,G47912,.,"서울특별시 성동구 뚝섬로11길 21 3층 (성수동2가,UPTOS)",,,,,,,,,,,,,,,,X,E5,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,179,1370,아카이브온,,,,2025,J58221,.,"서울 금천구 벚꽃로 298, 1301동 68호 (가산동,대륭포스트타워6차)", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전략부,2025년 만족도,181,1371,에덴포라,,,,,,.,,,,,,,,,,,,,,,,,.,.,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
